# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
4.275000000000054e-11	0.23647867	-0.0080179805	0.9716035	313.07953	-3.7212383e-05	982495.06
4.300000000000055e-11	0.23654903	-0.007235602	0.97159255	313.0662	-9.176782e-06	982513.25
4.325000000000056e-11	0.23659505	-0.006456576	0.97158706	313.05286	-2.2064744e-06	982531.3
4.3500000000000574e-11	0.23661698	-0.0056816135	0.97158635	313.03955	-5.1726465e-07	982549.44
4.3750000000000586e-11	0.23661527	-0.004911413	0.97159106	313.02625	-1.18231235e-07	982567.5
4.40000000000006e-11	0.23658994	-0.0041466504	0.9716009	313.01294	-2.6348573e-08	982585.56
4.425000000000061e-11	0.23654152	-0.0033879953	0.9716157	312.99966	-5.725158e-09	982603.6
4.450000000000062e-11	0.23647043	-0.0026361027	0.9716353	312.9864	-1.2128953e-09	982621.6
4.4750000000000634e-11	0.23637685	-0.0018916064	0.9716596	312.97314	-2.5053282e-10	982639.6
4.5000000000000646e-11	0.23626116	-0.0011551278	0.9716888	312.9599	-5.0455837e-11	982657.56
4.525000000000066e-11	0.23612393	-0.00042727546	0.9717227	312.94666	-9.9074915e-12	982675.56
4.550000000000067e-11	0.2359655	0.00029136264	0.97176135	312.93344	-1.8967996e-12	982693.5
4.575000000000068e-11	0.2357863	0.0010002139	0.9718045	312.92026	-3.5406639e-13	982711.44
4.6000000000000694e-11	0.23558673	0.0016987205	0.9718519	312.90707	-6.4439685e-14	982729.3
4.6250000000000706e-11	0.2353672	0.0023863458	0.9719037	312.8939	-1.1434774e-14	982747.2
4.650000000000072e-11	0.2351283	0.0030625702	0.9719596	312.88074	-1.9783687e-15	982765.06
4.675000000000073e-11	0.23487046	0.0037268884	0.97201955	312.86758	-3.337278e-16	982782.94
4.700000000000074e-11	0.23459424	0.0043788156	0.9720835	312.85446	-5.488871e-17	982800.75
4.7250000000000754e-11	0.23430012	0.005017889	0.9721514	312.84134	-8.8019545e-18	982818.56
4.7500000000000767e-11	0.23398854	0.0056436593	0.9722229	312.82822	-1.3761973e-18	982836.4
4.775000000000078e-11	0.2336601	0.0062556975	0.9722982	312.81512	-2.0979145e-19	982854.1
4.800000000000079e-11	0.23331524	0.006853591	0.97237694	312.80206	-3.1181736e-20	982871.9
4.82500000000008e-11	0.23295471	0.0074369526	0.97245926	312.789	-4.51875e-21	982889.6
4.8500000000000815e-11	0.23257877	0.008005404	0.9725446	312.77594	-6.3847196e-22	982907.3
4.875000000000083e-11	0.23218824	0.008558597	0.9726333	312.7629	-8.7957076e-23	982925
