# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
3.0400000000000143e-10	0.15991819	0.0005585915	0.98713017	304.96448	-0	1.2935301e+06
3.042500000000015e-10	0.15989715	0.00053287373	0.98713356	304.95825	-0	1.2935382e+06
3.045000000000016e-10	0.1598772	0.00050643546	0.98713684	304.9521	-0	1.2935462e+06
3.0475000000000166e-10	0.15985854	0.00047932792	0.98713976	304.9459	-0	1.2935544e+06
3.0500000000000174e-10	0.15984108	0.00045160993	0.9871426	304.93973	-0	1.2935624e+06
3.052500000000018e-10	0.15982497	0.00042333434	0.98714536	304.93356	-0	1.2935705e+06
3.055000000000019e-10	0.15981008	0.0003945608	0.98714775	304.9274	-0	1.2935785e+06
3.0575000000000197e-10	0.15979652	0.00036534475	0.98714983	304.92123	-0	1.2935866e+06
3.0600000000000205e-10	0.1597843	0.0003357457	0.987152	304.9151	-0	1.2935946e+06
3.062500000000021e-10	0.15977333	0.00030582133	0.98715365	304.90897	-0	1.2936026e+06
3.065000000000022e-10	0.1597637	0.0002756303	0.9871553	304.90283	-0	1.2936106e+06
3.067500000000023e-10	0.15975541	0.00024522908	0.98715675	304.8967	-0	1.2936186e+06
3.0700000000000235e-10	0.15974845	0.00021467474	0.98715776	304.8906	-0	1.2936266e+06
3.0725000000000243e-10	0.15974288	0.00018402746	0.9871587	304.8845	-0	1.2936346e+06
3.075000000000025e-10	0.15973862	0.00015334628	0.9871593	304.8784	-0	1.2936425e+06
3.077500000000026e-10	0.1597357	0.00012268497	0.9871598	304.8723	-0	1.2936505e+06
3.0800000000000266e-10	0.15973412	9.210087e-05	0.98716015	304.8662	-0	1.2936585e+06
3.0825000000000274e-10	0.15973379	6.1651925e-05	0.9871602	304.86014	-0	1.2936664e+06
3.085000000000028e-10	0.15973474	3.1391584e-05	0.98715985	304.85406	-0	1.2936742e+06
3.087500000000029e-10	0.15973695	1.3717416e-06	0.98715967	304.84802	-0	1.2936822e+06
3.0900000000000297e-10	0.15974051	-2.8353952e-05	0.9871589	304.84198	-0	1.2936901e+06
3.0925000000000304e-10	0.15974522	-5.7731377e-05	0.9871583	304.8359	-0	1.293698e+06
3.095000000000031e-10	0.15975128	-8.670899e-05	0.9871573	304.8299	-0	1.2937059e+06
3.097500000000032e-10	0.15975843	-0.000115235904	0.9871563	304.82385	-0	1.2937138e+06
3.1000000000000327e-10	0.15976675	-0.00014326863	0.98715484	304.81784	-0	1.2937216e+06
3.1025000000000335e-10	0.15977639	-0.00017075393	0.9871532	304.81183	-0	1.2937295e+06
3.105000000000034e-10	0.15978713	-0.00019764234	0.98715156	304.80582	-0	1.2937374e+06
3.107500000000035e-10	0.1597988	-0.00022389213	0.98714966	304.7998	-0	1.2937452e+06
3.110000000000036e-10	0.1598115	-0.0002494659	0.98714745	304.79382	-0	1.293753e+06
3.1125000000000366e-10	0.15982534	-0.0002743199	0.98714536	304.78784	-0	1.2937609e+06
3.1150000000000373e-10	0.15984009	-0.00029841185	0.9871429	304.78186	-0	1.2937686e+06
3.117500000000038e-10	0.15985583	-0.00032170684	0.9871403	304.77588	-0	1.2937765e+06
3.120000000000039e-10	0.15987246	-0.00034416752	0.98713773	304.76993	-0	1.2937842e+06
3.1225000000000396e-10	0.15989	-0.0003657561	0.9871349	304.76398	-0	1.293792e+06
3.1250000000000404e-10	0.15990831	-0.00038644255	0.98713195	304.75803	-0	1.2937998e+06
3.127500000000041e-10	0.15992747	-0.00040619686	0.98712873	304.75208	-0	1.2938075e+06
3.130000000000042e-10	0.15994738	-0.00042498784	0.98712546	304.74615	-0	1.2938152e+06
3.1325000000000427e-10	0.15996797	-0.00044279054	0.9871221	304.74023	-0	1.293823e+06
3.1350000000000435e-10	0.1599892	-0.00045958188	0.9871187	304.7343	-0	1.2938308e+06
3.137500000000044e-10	0.16001104	-0.00047533814	0.987115	304.7284	-0	1.2938385e+06
3.140000000000045e-10	0.16003339	-0.00049003965	0.9871115	304.7225	-0	1.2938462e+06
3.142500000000046e-10	0.16005622	-0.00050366897	0.98710775	304.71658	-0	1.2938539e+06
3.1450000000000465e-10	0.16007952	-0.00051621	0.987104	304.7107	-0	1.2938616e+06
3.1475000000000473e-10	0.16010325	-0.0005276505	0.9871001	304.70483	-0	1.2938692e+06
