# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
4.300000000000055e-11	0.1376595	-0.07711526	0.9874731	316.58435	0	1.2782585e+06
4.325000000000056e-11	0.1410413	-0.07775908	0.9869452	316.56363	0	1.2782859e+06
4.3500000000000574e-11	0.14443137	-0.07825655	0.98641545	316.54297	0	1.2783132e+06
4.3750000000000586e-11	0.14782356	-0.07860828	0.9858848	316.5223	0	1.2783406e+06
4.40000000000006e-11	0.15121162	-0.07881505	0.9853544	316.50168	0	1.2783679e+06
4.425000000000061e-11	0.15458949	-0.07887787	0.9848251	316.48108	0	1.2783951e+06
4.450000000000062e-11	0.15795119	-0.07879817	0.9842978	316.4605	0	1.2784222e+06
4.4750000000000634e-11	0.16129087	-0.07857741	0.98377377	316.43994	0	1.2784494e+06
4.5000000000000646e-11	0.16460276	-0.078217454	0.98325384	316.41943	0	1.2784766e+06
4.525000000000066e-11	0.1678811	-0.077720284	0.9827389	316.39893	0	1.2785036e+06
4.550000000000067e-11	0.17112038	-0.077088125	0.98222977	316.37845	0	1.2785308e+06
4.575000000000068e-11	0.17431521	-0.07632348	0.98172754	316.358	0	1.2785578e+06
4.6000000000000694e-11	0.1774604	-0.07542903	0.9812331	316.3376	0	1.2785848e+06
4.6250000000000706e-11	0.18055071	-0.07440763	0.98074716	316.3172	0	1.2786118e+06
4.650000000000072e-11	0.18358134	-0.073262304	0.9802708	316.2968	0	1.2786386e+06
4.675000000000073e-11	0.1865473	-0.07199633	0.97980446	316.2765	0	1.2786655e+06
4.700000000000074e-11	0.18944405	-0.070613116	0.9793492	316.25616	0	1.2786924e+06
4.7250000000000754e-11	0.19226708	-0.069116235	0.97890574	316.23587	0	1.2787192e+06
4.7500000000000767e-11	0.19501211	-0.06750942	0.9784747	316.21558	0	1.278746e+06
4.775000000000078e-11	0.19767508	-0.065796584	0.9780569	316.19534	0	1.2787728e+06
4.800000000000079e-11	0.20025209	-0.06398178	0.977653	316.17514	0	1.2787995e+06
4.82500000000008e-11	0.20273945	-0.062069144	0.97726357	316.15494	0	1.2788261e+06
4.8500000000000815e-11	0.20513344	-0.060062952	0.97688925	316.13477	0	1.2788528e+06
4.875000000000083e-11	0.20743087	-0.057967663	0.9765309	316.11462	0	1.2788794e+06
4.900000000000084e-11	0.2096286	-0.055787742	0.9761883	316.0945	0	1.278906e+06
4.925000000000085e-11	0.21172357	-0.05352781	0.9758626	316.0744	0	1.2789325e+06
4.950000000000086e-11	0.21371318	-0.051192585	0.97555435	316.05435	0	1.2789591e+06
4.9750000000000875e-11	0.21559498	-0.04878685	0.97526354	316.0343	0	1.2789855e+06
5.000000000000089e-11	0.21736649	-0.046315428	0.9749907	316.01428	0	1.279012e+06
5.02500000000009e-11	0.21902573	-0.04378324	0.9747363	315.9943	0	1.2790384e+06
5.050000000000091e-11	0.22057082	-0.041195285	0.97450066	315.97433	0	1.2790648e+06
5.0750000000000923e-11	0.22199999	-0.038556557	0.9742841	315.95438	0	1.2790911e+06
5.1000000000000935e-11	0.2233118	-0.035872098	0.9740868	315.93445	0	1.2791175e+06
5.125000000000095e-11	0.22450507	-0.03314702	0.97390896	315.91458	0	1.2791438e+06
5.150000000000096e-11	0.22557868	-0.030386401	0.973751	315.8947	0	1.27917e+06
5.175000000000097e-11	0.22653185	-0.027595367	0.9736128	315.87485	0	1.2791962e+06
5.2000000000000984e-11	0.22736396	-0.02477904	0.9734946	315.85504	0	1.2792224e+06
5.2250000000000996e-11	0.22807458	-0.021942528	0.9733964	315.83524	0	1.2792485e+06
5.250000000000101e-11	0.22866355	-0.019090934	0.9733182	315.81546	0	1.2792746e+06
5.275000000000102e-11	0.22913076	-0.016229339	0.97326034	315.79572	0	1.2793008e+06
5.300000000000103e-11	0.22947654	-0.013362812	0.9732226	315.776	0	1.2793268e+06
5.3250000000001044e-11	0.22970127	-0.010496374	0.9732046	315.75632	0	1.2793529e+06
5.3500000000001056e-11	0.22980557	-0.0076350006	0.97320664	315.73663	0	1.2793789e+06
5.375000000000107e-11	0.22979018	-0.0047836206	0.97322845	315.717	0	1.2794048e+06
5.400000000000108e-11	0.22965612	-0.0019471049	0.9732699	315.6974	0	1.2794306e+06
5.425000000000109e-11	0.22940466	0.00086973666	0.97333086	315.67776	0	1.2794566e+06
5.4500000000001104e-11	0.22903702	0.003662158	0.9734107	315.6582	0	1.2794824e+06
5.4750000000001116e-11	0.22855493	0.0064255116	0.97350985	315.63864	0	1.2795082e+06
5.500000000000113e-11	0.22795998	0.009155211	0.9736275	315.61914	0	1.279534e+06
5.525000000000114e-11	0.22725429	0.011846779	0.9737634	315.59964	0	1.2795598e+06
5.550000000000115e-11	0.22643985	0.014495828	0.97391737	315.58017	0	1.2795855e+06
5.5750000000001165e-11	0.22551882	0.017098071	0.9740888	315.5607	0	1.2796112e+06
5.6000000000001177e-11	0.22449373	0.019649334	0.97427744	315.5413	0	1.2796369e+06
5.625000000000119e-11	0.22336718	0.02214557	0.9744829	315.52188	0	1.2796625e+06
5.65000000000012e-11	0.22214188	0.02458284	0.9747046	315.5025	0	1.2796881e+06
5.675000000000121e-11	0.22082065	0.026957331	0.97494185	315.48315	0	1.2797136e+06
5.7000000000001225e-11	0.2194066	0.02926537	0.9751945	315.4638	0	1.2797391e+06
5.725000000000124e-11	0.21790287	0.03150342	0.97546196	315.44452	0	1.2797646e+06
5.750000000000125e-11	0.21631268	0.033668082	0.9757434	315.42523	0	1.2797901e+06
5.775000000000126e-11	0.21463965	0.035756115	0.9760386	315.40598	0	1.2798155e+06
5.800000000000127e-11	0.21288708	0.03776442	0.97634685	315.38675	0	1.2798409e+06
5.825000000000129e-11	0.21105872	0.039690044	0.97666734	315.36752	0	1.2798662e+06
5.85000000000013e-11	0.20915832	0.041530218	0.9769994	315.34836	0	1.2798916e+06
5.875000000000131e-11	0.20718977	0.043282334	0.9773427	315.3292	0	1.2799169e+06
5.900000000000132e-11	0.20515706	0.044943936	0.97769654	315.31006	0	1.2799422e+06
5.925000000000133e-11	0.20306408	0.04651275	0.9780601	315.29092	0	1.2799675e+06
5.950000000000135e-11	0.20091508	0.04798665	0.97843266	315.27185	0	1.2799926e+06
5.975000000000136e-11	0.19871424	0.049363736	0.9788136	315.25278	0	1.2800179e+06
6.000000000000137e-11	0.19646583	0.050642274	0.97920215	315.23373	0	1.280043e+06
6.025000000000138e-11	0.19417408	0.05182069	0.9795975	315.21472	0	1.2800681e+06
6.05000000000014e-11	0.19184342	0.052897576	0.979999	315.1957	0	1.2800931e+06
6.07500000000014e-11	0.18947834	0.053871784	0.98040587	315.17676	0	1.2801182e+06
6.100000000000142e-11	0.18708321	0.054742303	0.9808177	315.1578	0	1.2801432e+06
6.125000000000143e-11	0.1846624	0.05550829	0.98123324	315.1389	0	1.2801682e+06
6.150000000000144e-11	0.18222047	0.056169115	0.98165214	315.11996	0	1.2801931e+06
6.175000000000145e-11	0.17976198	0.056724347	0.9820733	315.1011	0	1.280218e+06
6.200000000000147e-11	0.1772914	0.057173762	0.9824963	315.08224	0	1.280243e+06
6.225000000000148e-11	0.17481324	0.05751729	0.9829202	315.06342	0	1.2802678e+06
6.250000000000149e-11	0.17233194	0.057755075	0.98334444	315.04462	0	1.2802926e+06
6.27500000000015e-11	0.16985199	0.057887375	0.9837679	315.02582	0	1.2803174e+06
6.300000000000151e-11	0.16737783	0.05791476	0.9841904	315.00708	0	1.2803421e+06
6.325000000000153e-11	0.1649139	0.057837896	0.9846106	314.98834	0	1.2803669e+06
6.350000000000154e-11	0.16246448	0.057657655	0.9850284	314.96964	0	1.2803916e+06
6.375000000000155e-11	0.16003393	0.0573751	0.9854427	314.95093	0	1.2804162e+06
6.400000000000156e-11	0.15762652	0.056991458	0.9858528	314.93228	0	1.2804409e+06
6.425000000000157e-11	0.15524648	0.05650818	0.9862584	314.91364	0	1.2804655e+06
6.450000000000159e-11	0.15289776	0.055926803	0.98665816	314.89502	0	1.2804901e+06
6.47500000000016e-11	0.15058447	0.05524912	0.987052	314.8764	0	1.2805146e+06
6.500000000000161e-11	0.1483106	0.05447704	0.9874392	314.85785	0	1.2805391e+06
6.525000000000162e-11	0.14607994	0.053612653	0.98781914	314.8393	0	1.2805636e+06
6.550000000000163e-11	0.14389622	0.052658167	0.9881907	314.82077	0	1.2805881e+06
6.575000000000165e-11	0.14176308	0.051615987	0.98855406	314.80228	0	1.2806125e+06
6.600000000000166e-11	0.13968402	0.050488673	0.9889082	314.78378	0	1.2806369e+06
6.625000000000167e-11	0.13766252	0.04927891	0.98925257	314.76532	0	1.2806612e+06
6.650000000000168e-11	0.13570176	0.04798948	0.98958683	314.7469	0	1.2806855e+06
6.67500000000017e-11	0.1338049	0.046623353	0.98991024	314.7285	0	1.2807099e+06
6.700000000000171e-11	0.13197483	0.045183614	0.9902228	314.71008	0	1.2807341e+06
6.725000000000172e-11	0.13021456	0.043673422	0.99052346	314.69174	0	1.2807584e+06
6.750000000000173e-11	0.1285267	0.042096082	0.99081224	314.6734	0	1.2807825e+06
6.775000000000174e-11	0.12691385	0.040454987	0.99108845	314.65506	0	1.2808068e+06
6.800000000000176e-11	0.12537831	0.038753655	0.99135196	314.63678	0	1.2808309e+06
6.825000000000177e-11	0.123922355	0.036995653	0.991602	314.6185	0	1.280855e+06
6.850000000000178e-11	0.122548044	0.035184655	0.9918388	314.60025	0	1.280879e+06
6.875000000000179e-11	0.12125731	0.033324417	0.99206156	314.58203	0	1.2809031e+06
